x_coordinate,y_coordinate,timestamp,swipe_id
868, 1421, 21631.646350, 51
861, 1398, 21631.651732, 51
854, 1371, 21631.657299, 51
849, 1349, 21631.662648, 51
844, 1315, 21631.668099, 51
840, 1284, 21631.673609, 51
837, 1257, 21631.678998, 51
836, 1232, 21631.684432, 51
837, 1183, 21631.695279, 51
839, 1166, 21631.700700, 51
842, 1153, 21631.706283, 51
847, 1139, 21631.711729, 51
852, 1126, 21631.717074, 51
857, 1115, 21631.722557, 51
860, 1107, 21631.727981, 51
863, 1100, 21631.733423, 51
866, 1094, 21631.738984, 51
867, 1089, 21631.744493, 51
868, 1086, 21631.749868, 51
869, 1084, 21631.755349, 51
870, 1082, 21631.760820, 51
871, 1070, 21631.978156, 51
873, 1067, 21631.989046, 51
878, 1058, 21631.994483, 51
887, 1041, 21632.000142, 51
895, 1026, 21632.005398, 51
905, 1009, 21632.010749, 51
914, 991, 21632.016187, 51
922, 973, 21632.021843, 51
929, 958, 21632.027124, 51
939, 933, 21632.032572, 51
950, 906, 21632.038163, 51
965, 873, 21632.043370, 51
893, 1536, 21632.434914, 52
888, 1518, 21632.472925, 52
882, 1501, 21632.478325, 52
873, 1477, 21632.483811, 52
866, 1452, 21632.489367, 52
859, 1428, 21632.494733, 52
853, 1402, 21632.500165, 52
843, 1369, 21632.505785, 52
836, 1345, 21632.511000, 52
827, 1313, 21632.516379, 52
823, 1293, 21632.521873, 52
817, 1263, 21632.527337, 52
813, 1238, 21632.532693, 52
809, 1205, 21632.538207, 52
806, 1164, 21632.543623, 52
833, 885, 21632.891939, 53
824, 899, 21632.913297, 53
817, 913, 21632.918714, 53
809, 931, 21632.924278, 53
804, 950, 21632.929713, 53
800, 975, 21632.935107, 53
799, 1006, 21632.940604, 53
800, 1085, 21632.951381, 53
803, 1124, 21632.956926, 53
808, 1166, 21632.962258, 53
813, 1213, 21632.967800, 53
846, 1122, 21633.179686, 54
848, 1152, 21633.261321, 54
849, 1162, 21633.266782, 54
856, 1178, 21633.272261, 54
859, 1188, 21633.277700, 54
864, 1199, 21633.283092, 54
867, 1207, 21633.288613, 54
869, 1216, 21633.293983, 54
872, 1227, 21633.299417, 54
873, 1234, 21633.304896, 54
874, 1242, 21633.310335, 54
876, 1251, 21633.315698, 54
878, 1262, 21633.321236, 54
879, 1269, 21633.326540, 54
880, 1279, 21633.332079, 54
881, 1290, 21633.337741, 54
883, 1302, 21633.342933, 54
884, 1313, 21633.348302, 54
886, 1325, 21633.353833, 54
887, 1339, 21633.359220, 54
889, 1352, 21633.364808, 54
892, 1366, 21633.370239, 54
894, 1380, 21633.375612, 54
896, 1399, 21633.380963, 54
898, 1415, 21633.386550, 54
901, 1438, 21633.391889, 54
903, 1466, 21633.397444, 54
907, 1497, 21633.402713, 54
910, 1533, 21633.408241, 54
911, 1555, 21633.413607, 54
913, 1584, 21633.419033, 54
914, 1634, 21633.429960, 54
915, 1690, 21633.446233, 54
916, 1708, 21633.451712, 54
917, 1726, 21633.457158, 54
778, 1019, 21633.897795, 55
777, 1028, 21633.951987, 55
774, 1041, 21633.957526, 55
773, 1072, 21633.968290, 55
774, 1095, 21633.979212, 55
775, 1126, 21633.995536, 55
776, 1145, 21634.011817, 55
777, 1161, 21634.028109, 55
778, 1165, 21634.033488, 55
779, 1170, 21634.039099, 55
780, 1181, 21634.060977, 55
781, 1184, 21634.071876, 55
782, 1190, 21634.098821, 55
783, 1194, 21634.115182, 55
784, 1200, 21634.131450, 55
785, 1205, 21634.142324, 55
786, 1210, 21634.153153, 55
787, 1213, 21634.164083, 55
788, 1215, 21634.175095, 55
789, 1217, 21634.218468, 55
790, 1216, 21634.256655, 55
791, 1215, 21634.262012, 55
792, 1212, 21634.267456, 55
795, 1198, 21634.272988, 55
800, 1172, 21634.278398, 55
807, 1139, 21634.283777, 55
812, 1109, 21634.289510, 55
818, 1077, 21634.294732, 55
827, 1041, 21634.300257, 55
839, 1000, 21634.305809, 55
858, 949, 21634.311012, 55
886, 894, 21634.316342, 55
930, 824, 21634.322008, 55
863, 1483, 21634.697224, 56
858, 1471, 21634.746106, 56
854, 1458, 21634.751408, 56
850, 1444, 21634.757002, 56
849, 1433, 21634.762335, 56
850, 1401, 21634.778660, 56
851, 1389, 21634.784224, 56
852, 1376, 21634.789667, 56
853, 1350, 21634.805952, 56
854, 1337, 21634.811296, 56
855, 1322, 21634.816730, 56
856, 1312, 21634.822316, 56
857, 1301, 21634.827576, 56
858, 1281, 21634.838524, 56
859, 1268, 21634.843936, 56
860, 1255, 21634.849308, 56
859, 1194, 21634.876618, 56
860, 1160, 21634.892834, 56
861, 1138, 21634.903756, 56
862, 1112, 21634.920098, 56
863, 1059, 21634.952675, 56
864, 1047, 21634.958110, 56
865, 1036, 21634.963695, 56
866, 1022, 21634.969019, 56
869, 1007, 21634.974443, 56
872, 988, 21634.979851, 56
878, 967, 21634.985486, 56
891, 935, 21634.990799, 56
910, 898, 21634.996327, 56
937, 855, 21635.001628, 56
883, 1475, 21635.535038, 57
880, 1468, 21635.583398, 57
879, 1461, 21635.588987, 57
876, 1453, 21635.594349, 57
875, 1445, 21635.599853, 57
872, 1434, 21635.605383, 57
871, 1425, 21635.610617, 57
868, 1413, 21635.616111, 57
865, 1395, 21635.621561, 57
862, 1376, 21635.626957, 57
861, 1358, 21635.632325, 57
857, 1335, 21635.637881, 57
856, 1313, 21635.643279, 57
855, 1289, 21635.648701, 57
854, 1261, 21635.654261, 57
855, 1228, 21635.664966, 57
856, 1208, 21635.675883, 57
858, 1200, 21635.681361, 57
859, 1192, 21635.697619, 57
860, 1189, 21635.703112, 57
861, 1187, 21635.713971, 57
862, 1178, 21635.877097, 57
863, 1176, 21635.893390, 57
865, 1172, 21635.898803, 57
868, 1165, 21635.904305, 57
872, 1157, 21635.909724, 57
878, 1147, 21635.915117, 57
883, 1133, 21635.920660, 57
889, 1116, 21635.926042, 57
894, 1096, 21635.931457, 57
901, 1068, 21635.936999, 57
908, 1041, 21635.942309, 57
916, 1014, 21635.947782, 57
921, 989, 21635.953244, 57
927, 963, 21635.958642, 57
934, 928, 21635.964076, 57
948, 886, 21635.969546, 57
885, 1445, 21636.720243, 58
879, 1433, 21636.752581, 58
873, 1421, 21636.758035, 58
868, 1406, 21636.763354, 58
863, 1389, 21636.768874, 58
857, 1370, 21636.774297, 58
853, 1356, 21636.779692, 58
847, 1336, 21636.785209, 58
845, 1318, 21636.790593, 58
842, 1293, 21636.795947, 58
839, 1268, 21636.801442, 58
837, 1239, 21636.806890, 58
835, 1210, 21636.812324, 58
833, 1183, 21636.817780, 58
834, 1125, 21636.828641, 58
835, 1102, 21636.834048, 58
837, 1063, 21636.839496, 58
905, 1486, 21643.691418, 58
899, 1471, 21643.696884, 58
894, 1455, 21643.702328, 58
889, 1439, 21643.707831, 58
883, 1420, 21643.713210, 58
878, 1401, 21643.718600, 58
873, 1384, 21643.723999, 58
868, 1368, 21643.729522, 58
864, 1354, 21643.734910, 58
859, 1337, 21643.740326, 58
856, 1320, 21643.745813, 58
853, 1302, 21643.751502, 58
851, 1285, 21643.756678, 58
850, 1265, 21643.762085, 58
849, 1250, 21643.767617, 58
848, 1231, 21643.773062, 58
847, 1206, 21643.778497, 58
848, 1169, 21643.789347, 58
849, 1115, 21643.805616, 58
851, 1097, 21643.811088, 58
853, 1076, 21643.816607, 58
857, 1045, 21643.821979, 58
907, 1562, 21644.344423, 59
903, 1551, 21644.393160, 59
902, 1539, 21644.398541, 59
899, 1524, 21644.403839, 59
895, 1508, 21644.409379, 59
893, 1493, 21644.414962, 59
891, 1479, 21644.420203, 59
888, 1465, 21644.425579, 59
887, 1456, 21644.431133, 59
886, 1448, 21644.436495, 59
885, 1440, 21644.441903, 59
884, 1423, 21644.458426, 59
883, 1413, 21644.474745, 59
884, 1385, 21644.610464, 59
885, 1381, 21644.648628, 59
886, 1380, 21644.653985, 59
887, 1377, 21644.659448, 59
889, 1371, 21644.670286, 59
890, 1367, 21644.675720, 59
891, 1364, 21644.681308, 59
890, 1329, 21644.708364, 59
889, 1314, 21644.713908, 59
887, 1297, 21644.719375, 59
885, 1283, 21644.724696, 59
881, 1263, 21644.730171, 59
877, 1244, 21644.735544, 59
875, 1229, 21644.741013, 59
872, 1209, 21644.746482, 59
870, 1189, 21644.751815, 59
868, 1169, 21644.757223, 59
867, 1154, 21644.762763, 59
866, 1117, 21644.773618, 59
870, 1034, 21644.795456, 59
857, 1486, 21645.230667, 60
850, 1469, 21645.273991, 60
844, 1450, 21645.279484, 60
840, 1433, 21645.284860, 60
837, 1411, 21645.290318, 60
834, 1385, 21645.295828, 60
830, 1364, 21645.301263, 60
826, 1343, 21645.306665, 60
822, 1327, 21645.312180, 60
819, 1310, 21645.317633, 60
818, 1286, 21645.328519, 60
819, 1254, 21645.339374, 60
821, 1224, 21645.350181, 60
823, 1204, 21645.355645, 60
826, 1183, 21645.361082, 60
830, 1157, 21645.366482, 60
835, 1124, 21645.371914, 60
843, 1092, 21645.377301, 60
875, 1489, 21645.888660, 61
872, 1481, 21645.932126, 61
871, 1471, 21645.937558, 61
870, 1463, 21645.943000, 61
867, 1453, 21645.948538, 61
866, 1445, 21645.953980, 61
865, 1428, 21645.970265, 61
866, 1401, 21646.019151, 61
867, 1393, 21646.035466, 61
868, 1387, 21646.046408, 61
869, 1384, 21646.051836, 61
870, 1380, 21646.057472, 61
871, 1371, 21646.073610, 61
872, 1367, 21646.079105, 61
873, 1364, 21646.084442, 61
874, 1359, 21646.090038, 61
875, 1355, 21646.095510, 61
876, 1350, 21646.100910, 61
843, 1137, 21669.643011, 61
851, 1085, 21669.648371, 61
942, 1552, 21670.861475, 62
939, 1542, 21670.888306, 62
934, 1530, 21670.893823, 62
929, 1511, 21670.899230, 62
923, 1496, 21670.904862, 62
915, 1477, 21670.910342, 62
907, 1457, 21670.915553, 62
898, 1438, 21670.920935, 62
890, 1418, 21670.926484, 62
880, 1393, 21670.931855, 62
872, 1370, 21670.937300, 62
866, 1348, 21670.942728, 62
859, 1314, 21670.948159, 62
854, 1279, 21670.953557, 62
851, 1240, 21670.959037, 62
853, 1193, 21670.964442, 62
859, 1142, 21670.969864, 62
870, 1086, 21670.975428, 62
923, 1534, 21671.889459, 63
919, 1523, 21671.916270, 63
913, 1507, 21671.921636, 63
906, 1486, 21671.927372, 63
898, 1459, 21671.932591, 63
889, 1433, 21671.938133, 63
879, 1405, 21671.943508, 63
869, 1372, 21671.948833, 63
858, 1336, 21671.954328, 63
849, 1296, 21671.959799, 63
842, 1255, 21671.965161, 63
837, 1205, 21671.970584, 63
839, 1145, 21671.976119, 63
855, 1081, 21671.981498, 63
362, 1784, 21689.322128, 64
363, 1773, 21689.457344, 64
364, 1769, 21689.462770, 64
365, 1762, 21689.473545, 64
366, 1752, 21689.489953, 64
367, 1745, 21689.500927, 64
368, 1738, 21689.511909, 64
369, 1727, 21689.533593, 64
370, 1708, 21689.577071, 64
371, 1697, 21689.604138, 64
372, 1694, 21689.609650, 64
373, 1689, 21689.620552, 64
374, 1683, 21689.642284, 64
375, 1678, 21689.658557, 64
374, 1653, 21689.800065, 64
373, 1650, 21689.810949, 64
372, 1643, 21689.843540, 64
371, 1639, 21689.859948, 64
370, 1635, 21689.870760, 64
369, 1632, 21689.881637, 64
368, 1628, 21689.897954, 64
367, 1625, 21689.903364, 64
366, 1621, 21689.914262, 64
365, 1618, 21689.919627, 64
364, 1613, 21689.936154, 64
363, 1611, 21689.941389, 64
362, 1608, 21689.952257, 64
361, 1604, 21689.963192, 64
360, 1602, 21689.968585, 64
359, 1600, 21689.973969, 64
358, 1597, 21689.984940, 64
357, 1594, 21689.990343, 64
356, 1592, 21689.995859, 64
355, 1590, 21690.006673, 64
354, 1585, 21690.022977, 64
353, 1584, 21690.028471, 64
352, 1581, 21690.044852, 64
351, 1578, 21690.055698, 64
348, 1570, 21690.088283, 64
347, 1566, 21690.099124, 64
346, 1564, 21690.104522, 64
345, 1561, 21690.121019, 64
344, 1558, 21690.131778, 64
343, 1556, 21690.137190, 64
342, 1552, 21690.148103, 64
341, 1549, 21690.158962, 64
340, 1548, 21690.164427, 64
339, 1543, 21690.175275, 64
338, 1541, 21690.180710, 64
337, 1537, 21690.197078, 64
336, 1534, 21690.207882, 64
335, 1531, 21690.218787, 64
334, 1526, 21690.235062, 64
333, 1522, 21690.240542, 64
332, 1520, 21690.246056, 64
331, 1515, 21690.256815, 64
330, 1510, 21690.262380, 64
329, 1499, 21690.278645, 64
328, 1498, 21690.284063, 64
327, 1492, 21690.294993, 64
326, 1484, 21690.311321, 64
325, 1480, 21690.316854, 64
324, 1473, 21690.327661, 64
323, 1470, 21690.333038, 64
322, 1464, 21690.343960, 64
321, 1461, 21690.349453, 64
320, 1456, 21690.360306, 64
319, 1454, 21690.365646, 64
318, 1452, 21690.371062, 64
317, 1448, 21690.381999, 64
316, 1446, 21690.387435, 64
315, 1444, 21690.392948, 64
314, 1441, 21690.403690, 64
313, 1439, 21690.409208, 64
312, 1436, 21690.414630, 64
311, 1435, 21690.420081, 64
309, 1432, 21690.425498, 64
307, 1430, 21690.430875, 64
306, 1428, 21690.436350, 64
305, 1427, 21690.441755, 64
304, 1425, 21690.447204, 64
302, 1422, 21690.452595, 64
301, 1421, 21690.458062, 64
299, 1419, 21690.463498, 64
298, 1417, 21690.469030, 64
297, 1416, 21690.474370, 64
295, 1413, 21690.479899, 64
294, 1411, 21690.490914, 64
293, 1409, 21690.496189, 64
291, 1407, 21690.501589, 64
290, 1404, 21690.506963, 64
288, 1403, 21690.512515, 64
287, 1401, 21690.517965, 64
286, 1398, 21690.523369, 64
284, 1396, 21690.528825, 64
283, 1394, 21690.534197, 64
281, 1390, 21690.539607, 64
280, 1386, 21690.545141, 64
278, 1382, 21690.550508, 64
276, 1378, 21690.555965, 64
275, 1369, 21690.566853, 64
274, 1362, 21690.572237, 64
273, 1343, 21690.588555, 64
274, 1333, 21690.594071, 64
275, 1311, 21690.604813, 64
276, 1288, 21690.615817, 64
279, 1272, 21690.621223, 64
281, 1262, 21690.626698, 64
361, 1744, 21691.552336, 65
362, 1736, 21691.643687, 65
363, 1727, 21691.654455, 65
364, 1716, 21691.665388, 65
365, 1702, 21691.676272, 65
366, 1696, 21691.681831, 65
367, 1692, 21691.687153, 65
368, 1683, 21691.698079, 65
369, 1674, 21691.709092, 65
370, 1667, 21691.719958, 65
369, 1620, 21691.796155, 65
370, 1607, 21691.823032, 65
371, 1590, 21691.850298, 65
372, 1580, 21691.861275, 65
374, 1571, 21691.872046, 65
367, 1724, 21692.345432, 66
364, 1716, 21692.426809, 66
363, 1710, 21692.432208, 66
362, 1702, 21692.437617, 66
363, 1682, 21692.448559, 66
364, 1659, 21692.459442, 66
365, 1645, 21692.464861, 66
366, 1633, 21692.470282, 66
368, 1623, 21692.475722, 66
371, 1611, 21692.481298, 66
375, 1600, 21692.486574, 66
378, 1586, 21692.492092, 66
382, 1574, 21692.497424, 66
386, 1565, 21692.502953, 66
388, 1556, 21692.508405, 66
392, 1546, 21692.513800, 66
395, 1536, 21692.519142, 66
364, 1739, 21693.063181, 67
363, 1727, 21693.166333, 67
362, 1722, 21693.171720, 67
361, 1715, 21693.177670, 67
360, 1702, 21693.188188, 67
359, 1695, 21693.193642, 67
358, 1689, 21693.198916, 67
357, 1677, 21693.209896, 67
356, 1672, 21693.215230, 67
355, 1664, 21693.220779, 67
354, 1660, 21693.226233, 67
353, 1653, 21693.231804, 67
352, 1647, 21693.237065, 67
348, 1640, 21693.242572, 67
347, 1635, 21693.247901, 67
346, 1630, 21693.253318, 67
344, 1620, 21693.264372, 67
343, 1615, 21693.269823, 67
341, 1605, 21693.280765, 67
340, 1602, 21693.286036, 67
339, 1596, 21693.296922, 67
338, 1593, 21693.302364, 67
337, 1588, 21693.307819, 67
336, 1584, 21693.313298, 67
334, 1580, 21693.318602, 67
333, 1575, 21693.324169, 67
331, 1571, 21693.329495, 67
329, 1566, 21693.334872, 67
328, 1562, 21693.340309, 67
327, 1557, 21693.345815, 67
325, 1552, 21693.351214, 67
324, 1548, 21693.356617, 67
323, 1544, 21693.362090, 67
322, 1540, 21693.367498, 67
321, 1536, 21693.372949, 67
320, 1533, 21693.378460, 67
319, 1524, 21693.389254, 67
318, 1515, 21693.400163, 67
317, 1510, 21693.405717, 67
316, 1506, 21693.411113, 67
315, 1495, 21693.421961, 67
314, 1484, 21693.438179, 67
313, 1474, 21693.454592, 67
312, 1466, 21693.470781, 67
311, 1459, 21693.487107, 67
310, 1456, 21693.492649, 67
309, 1452, 21693.498036, 67
308, 1441, 21693.514386, 67
307, 1437, 21693.519767, 67
306, 1433, 21693.525312, 67
305, 1429, 21693.530688, 67
304, 1425, 21693.536120, 67
302, 1420, 21693.541568, 67
301, 1417, 21693.546976, 67
300, 1414, 21693.552446, 67
299, 1408, 21693.563491, 67
298, 1401, 21693.574129, 67
297, 1398, 21693.579596, 67
296, 1393, 21693.585026, 67
295, 1381, 21693.595910, 67
294, 1373, 21693.601326, 67
293, 1347, 21693.617643, 67
292, 1333, 21693.623043, 67
293, 1318, 21693.628506, 67
294, 1309, 21693.634054, 67
293, 1301, 21693.639364, 67
353, 1674, 21694.080113, 68
352, 1658, 21694.134177, 68
348, 1648, 21694.139589, 68
347, 1640, 21694.145289, 68
346, 1632, 21694.150470, 68
345, 1625, 21694.155910, 68
344, 1615, 21694.161419, 68
343, 1604, 21694.166859, 68
342, 1591, 21694.172271, 68
341, 1580, 21694.177942, 68
342, 1541, 21694.199430, 68
343, 1467, 21694.232124, 68
344, 1449, 21694.237507, 68
345, 1386, 21694.259340, 68
346, 1374, 21694.264722, 68
383, 1671, 21696.064741, 69
382, 1661, 21696.157203, 69
381, 1634, 21696.184402, 69
382, 1610, 21696.206278, 69
381, 1603, 21696.211547, 69
380, 1581, 21696.233198, 69
379, 1565, 21696.254923, 69
378, 1552, 21696.276729, 69
377, 1541, 21696.293145, 69
376, 1533, 21696.309399, 69
375, 1526, 21696.320245, 69
374, 1523, 21696.325727, 69
373, 1520, 21696.331151, 69
372, 1517, 21696.336548, 69
371, 1513, 21696.347426, 69
370, 1509, 21696.352836, 69
369, 1505, 21696.363713, 69
368, 1502, 21696.369126, 69
367, 1500, 21696.374734, 69
366, 1497, 21696.380035, 69
365, 1496, 21696.385444, 69
364, 1491, 21696.396361, 69
363, 1489, 21696.401778, 69
362, 1487, 21696.407269, 69
361, 1484, 21696.418019, 69
360, 1482, 21696.423558, 69
359, 1479, 21696.434332, 69
358, 1476, 21696.445331, 69
357, 1473, 21696.456252, 69
356, 1470, 21696.466962, 69
355, 1468, 21696.472465, 69
354, 1465, 21696.483370, 69
353, 1462, 21696.499610, 69
352, 1458, 21696.515916, 69
351, 1453, 21696.532218, 69
350, 1451, 21696.537692, 69
349, 1448, 21696.543248, 69
348, 1441, 21696.554003, 69
347, 1437, 21696.559516, 69
344, 1432, 21696.564877, 69
343, 1427, 21696.570278, 69
342, 1424, 21696.575921, 69
341, 1420, 21696.581240, 69
340, 1414, 21696.586655, 69
336, 1409, 21696.592239, 69
335, 1399, 21696.602986, 69
334, 1392, 21696.608531, 69
332, 1380, 21696.613864, 69
330, 1370, 21696.619258, 69
329, 1361, 21696.624820, 69
328, 1353, 21696.630185, 69
329, 1261, 21696.668233, 69
389, 1696, 21697.174234, 70
390, 1686, 21697.239341, 70
391, 1677, 21697.244795, 70
393, 1665, 21697.250117, 70
395, 1655, 21697.255671, 70
398, 1644, 21697.261030, 70
400, 1633, 21697.266440, 70
403, 1622, 21697.271941, 70
405, 1613, 21697.277377, 70
407, 1606, 21697.282780, 70
409, 1596, 21697.288320, 70
410, 1588, 21697.293949, 70
411, 1580, 21697.299152, 70
412, 1565, 21697.310070, 70
413, 1558, 21697.315542, 70
414, 1546, 21697.326318, 70
415, 1536, 21697.331701, 70
416, 1515, 21697.342629, 70
415, 1490, 21697.353491, 70
414, 1421, 21697.380731, 70
413, 1390, 21697.391647, 70
412, 1375, 21697.397053, 70
411, 1357, 21697.402466, 70
408, 1337, 21697.407975, 70
403, 1313, 21697.413314, 70
398, 1292, 21697.418852, 70
391, 1273, 21697.424307, 70
385, 1257, 21697.429641, 70
379, 1240, 21697.435157, 70
372, 1224, 21697.440652, 70
365, 1208, 21697.451312, 70
400, 1749, 21697.957438, 71
401, 1722, 21698.022530, 71
402, 1706, 21698.027884, 71
404, 1691, 21698.033253, 71
406, 1677, 21698.038760, 71
409, 1659, 21698.044103, 71
411, 1642, 21698.049559, 71
413, 1627, 21698.055108, 71
416, 1611, 21698.060522, 71
418, 1599, 21698.066038, 71
421, 1583, 21698.071494, 71
425, 1566, 21698.076866, 71
426, 1553, 21698.082279, 71
428, 1531, 21698.087745, 71
430, 1510, 21698.093123, 71
431, 1491, 21698.098588, 71
432, 1472, 21698.104093, 71
433, 1451, 21698.109459, 71
432, 1434, 21698.114879, 71
431, 1413, 21698.120342, 71
381, 1714, 21699.300933, 72
380, 1654, 21699.430847, 72
379, 1631, 21699.463483, 72
378, 1614, 21699.501563, 72
377, 1607, 21699.518001, 72
376, 1595, 21699.539747, 72
375, 1587, 21699.556076, 72
374, 1578, 21699.577774, 72
373, 1571, 21699.594027, 72
372, 1566, 21699.605000, 72
371, 1562, 21699.621316, 72
370, 1555, 21699.653885, 72
369, 1548, 21699.686455, 72
368, 1545, 21699.708196, 72
367, 1530, 21699.833253, 72
366, 1519, 21699.882274, 72
365, 1511, 21699.909440, 72
364, 1506, 21699.936657, 72
363, 1497, 21699.974693, 72
362, 1493, 21700.001970, 72
361, 1489, 21700.045348, 72
360, 1482, 21700.094341, 72
359, 1473, 21700.127011, 72
358, 1465, 21700.154205, 72
357, 1456, 21700.230239, 72
356, 1452, 21700.252135, 72
355, 1448, 21700.274206, 72
354, 1445, 21700.290155, 72
353, 1442, 21700.300975, 72
352, 1439, 21700.306474, 72
351, 1437, 21700.311885, 72
350, 1435, 21700.317315, 72
349, 1432, 21700.328163, 72
348, 1428, 21700.339092, 72
347, 1426, 21700.344521, 72
346, 1425, 21700.349948, 72
345, 1423, 21700.355493, 72
344, 1420, 21700.371844, 72
343, 1418, 21700.388324, 72
342, 1415, 21700.404442, 72
341, 1413, 21700.426108, 72
340, 1411, 21700.453377, 72
339, 1409, 21700.502247, 72
338, 1408, 21700.567450, 72
339, 1396, 21700.600116, 72
338, 1385, 21700.616453, 72
337, 1365, 21700.654635, 72
336, 1358, 21700.670911, 72
335, 1354, 21700.687186, 72
334, 1350, 21700.708959, 72
333, 1348, 21700.725260, 72
332, 1344, 21700.741693, 72
331, 1341, 21700.752612, 72
330, 1340, 21700.758063, 72
329, 1339, 21700.768939, 72
328, 1337, 21700.779786, 72
327, 1335, 21700.790714, 72
326, 1334, 21700.795995, 72
325, 1332, 21700.806882, 72
324, 1331, 21700.812267, 72
323, 1329, 21700.817898, 72
322, 1327, 21700.823219, 72
319, 1325, 21700.828562, 72
316, 1323, 21700.834100, 72
312, 1320, 21700.839510, 72
310, 1317, 21700.844940, 72
306, 1313, 21700.850323, 72
304, 1309, 21700.855790, 72
300, 1305, 21700.861307, 72
297, 1300, 21700.866746, 72
294, 1297, 21700.872236, 72
292, 1293, 21700.877683, 72
290, 1288, 21700.882995, 72
287, 1282, 21700.888538, 72
284, 1277, 21700.893942, 72
282, 1271, 21700.899408, 72
281, 1266, 21700.904785, 72
280, 1259, 21700.910289, 72
279, 1252, 21700.915699, 72
276, 1242, 21700.921169, 72
274, 1233, 21700.926486, 72
272, 1225, 21700.931991, 72
269, 1216, 21700.937547, 72
